"","Label","Name","Country","Region","LonDD","LatDD","CalYrBP","Pollen_sum","Pollen_sum.2","Abies"
"94","BURGA","Burgaschisee","Switzerland","Tb",7.67,47.17,"--/14659/--",407,776.5,0
"95","BURGA","Burgaschisee","Switzerland","Tb",7.67,47.17,"--/14761/--",504,965.25,0
"96","BURGA","Burgaschisee","Switzerland","Tb",7.67,47.17,"--/15038/--",468,874.5,0
"97","BURGA","Burgaschisee","Switzerland","Tb",7.67,47.17,"--/15286/--",494,956.5,0
"98","BURGA","Burgaschisee","Switzerland","Tb",7.67,47.17,"--/15498/--",502,950.75,0
"99","BURGA","Burgaschisee","Switzerland","Tb",7.67,47.17,"--/15671/--",667,1231.25,1
"100","BURGA","Burgaschisee","Switzerland","Tb",7.67,47.17,"--/15817/--",601,1182.5,1
"101","BURGA","Burgaschisee","Switzerland","Tb",7.67,47.17,"--/15946/--",479,907,0
"102","BURGA","Burgaschisee","Switzerland","Tb",7.67,47.17,"--/16071/--",365,732.25,1
"103","BURGA","Burgaschisee","Switzerland","Tb",7.67,47.17,"--/16771/--",191,365.5,0
"104","BURGA","Burgaschisee","Switzerland","Tb",7.67,47.17,"--/18047/--",131,251.5,0
"105","BURGA","Burgaschisee","Switzerland","Tb",7.67,47.17,"--/18650/--",150,292.5,0
