"Label" "CalYrBP" "LonDD" "LatDD" "Abies" "Abies_perc"
"GOUNE" 6500 2.217 42.633 30.15526 19.7260374335211
"GOUNE" 7000 2.217 42.633 38.67812 16.8886980157839
"GOUNE" 7500 2.217 42.633 49.78228 20.8768865801746
"GOUNE" 8000 2.217 42.633 31.67644 13.7593284032871
"GOUNE" 8500 2.217 42.633 42.09887 17.9062812188682
"GOUNE" 9000 2.217 42.633 23.38525 8.80318870409187
"GOUNE" 9500 2.217 42.633 10.18208 5.1308286138702
"GOUNE" 10000 2.217 42.633 2 1.04058491902649
"GOUNE" 10500 2.217 42.633 0 0
"GOUNE" 11000 2.217 42.633 0 0
"GOUNE" 11500 2.217 42.633 0 0
"GOUNE" 12000 2.217 42.633 0 0
"GOUNE" 12500 2.217 42.633 0 0
"GOUNE" 13000 2.217 42.633 0 0
"GOUNE" 13500 2.217 42.633 0 0
"GOUNE" 14000 2.217 42.633 0 0
"GOUNE" 14500 2.217 42.633 0 0
"GOUNE" 15000 2.217 42.633 0 0
"GOUNE" 15500 2.217 42.633 0 0
"GOUNE" 16000 2.217 42.633 0 0
"GOUNE" 16500 2.217 42.633 0 0
"MALJE" 500 17.35 42.78 0 0
"MALJE" 1000 17.35 42.78 3 0.296223154776598
"MALJE" 1500 17.35 42.78 1 0.0772797527047913
"MALJE" 2000 17.35 42.78 5 0.2708192281652
"MALJE" 2500 17.35 42.78 26 0.649391195753981
"MALJE" 3000 17.35 42.78 10 0.345602211854156
"MALJE" 3500 17.35 42.78 2 0.157697614823576
"MALJE" 4000 17.35 42.78 5 0.342114266164899
"MALJE" 4500 17.35 42.78 11 0.516735173223723
"MALJE" 5000 17.35 42.78 5 0.330523880350355
"MALJE" 5500 17.35 42.78 2 0.15235193296515
"MALJE" 6000 17.35 42.78 4 0.209369275058885
"MALJE" 6500 17.35 42.78 7 0.197030469354725
"MALJE" 7000 17.35 42.78 0 0
"MALJE" 7500 17.35 42.78 0 0
"MALJE" 8000 17.35 42.78 0 0
"MALJE" 8500 17.35 42.78 0 0
"VITOS" 500 23.833333 42.833333 8 0.690399137001079
"VITOS" 1000 23.833333 42.833333 14 1.53466703206358
"VITOS" 2000 23.833333 42.833333 14 3.09905921416713
"VITOS" 3000 23.833333 42.833333 18 3.90243902439024
"VITOS" 4000 23.833333 42.833333 28 4.67445742904841
"VITOS" 5000 23.833333 42.833333 88 12.1379310344828
"VITOS" 6000 23.833333 42.833333 139 15.4016620498615
"VITOS" 7000 23.833333 42.833333 84 11.5305422100206
"VITOS" 8000 23.833333 42.833333 3 0.251519597568644
"VITOS" 9000 23.833333 42.833333 1 0.12187690432663
"VITOS" 9500 23.833333 42.833333 1 0.109799615701345
"VITOS" 10000 23.833333 42.833333 0 0
"VITOS" 11000 23.833333 42.833333 0 0
"ACCES" 500 10.89166667 42.98533333 1 0.547195622435021
"ACCES" 1000 10.89166667 42.98533333 0 0
"ACCES" 1500 10.89166667 42.98533333 0 0
"ACCES" 2000 10.89166667 42.98533333 1 0.129743756081739
"ACCES" 2500 10.89166667 42.98533333 3 0.393829996718083
"ACCES" 3000 10.89166667 42.98533333 3 0.403090359422237
"ACCES" 3500 10.89166667 42.98533333 2 0.271554650373388
"ACCES" 4000 10.89166667 42.98533333 10 1.34498991257566
"ACCES" 4500 10.89166667 42.98533333 14 1.67966406718656
"ACCES" 5000 10.89166667 42.98533333 5 0.637551801083838
"ACCES" 5500 10.89166667 42.98533333 12 0.60377358490566
"ACCES" 6000 10.89166667 42.98533333 6 0.749297533562285
"ACCES" 6500 10.89166667 42.98533333 53 2.69788750318147
"ACCES" 7000 10.89166667 42.98533333 91 2.69011898603207
"ACCES" 7500 10.89166667 42.98533333 326 2.37138336758261
"ACCES" 8000 10.89166667 42.98533333 455 4.05797101449275
"ACCES" 8500 10.89166667 42.98533333 216 2.07522697795071
"ACCES" 9000 10.89166667 42.98533333 110 1.44016758313695
"ACCES" 9500 10.89166667 42.98533333 58 1.68164685416063
"ACCES" 10000 10.89166667 42.98533333 13 1.12141470778521
"ACCES" 10500 10.89166667 42.98533333 17 1.23793919533952
"ACCES" 11000 10.89166667 42.98533333 6 0.588812561334642
"ACCES" 11500 10.89166667 42.98533333 3 0.343544231319782
"ACCES" 12000 10.89166667 42.98533333 1 0.352422907488987
"COLFI" 500 12.925 43.025 1 0.481347773766546
"COLFI" 1000 12.925 43.025 5 0.231642344220524
"COLFI" 1500 12.925 43.025 4 0.201536717470714
"COLFI" 2000 12.925 43.025 7 0.366924387367318
"COLFI" 2500 12.925 43.025 4 0.299065420560748
"COLFI" 3000 12.925 43.025 6 1.00208768267223
"COLFI" 3500 12.925 43.025 34 4.27942101950913
"COLFI" 4000 12.925 43.025 14 1.12
"COLFI" 4500 12.925 43.025 11 0.295758553471802
"COLFI" 5000 12.925 43.025 8 0.546634779637854
"COLFI" 5500 12.925 43.025 0 0
"COLFI" 15000 12.925 43.025 0 0
"COLFI" 15500 12.925 43.025 0 0
"COLFI" 16000 12.925 43.025 0 0
"COLFI" 16500 12.925 43.025 0 0
"COLFI" 17000 12.925 43.025 0 0
"COLFI" 17500 12.925 43.025 0 0
"COLFI" 18000 12.925 43.025 0 0
"COLFI" 18500 12.925 43.025 0 0
"COLFI" 19000 12.925 43.025 0 0
"COLFI" 19500 12.925 43.025 0 0
"BISCA" 500 -0.083333 43.033333 1.7156 2.64254550635568
"BISCA" 1000 -0.083333 43.033333 4.11095 6.42482202588933
"BISCA" 1500 -0.083333 43.033333 2.19626 3.54776403442216
"BISCA" 2000 -0.083333 43.033333 1.48792 2.25929807897332
"BISCA" 2500 -0.083333 43.033333 1.63998 2.83756171231289
"BISCA" 3000 -0.083333 43.033333 1.78764 3.06802620069387
"BISCA" 3500 -0.083333 43.033333 2.28371 3.63561641971039
"BISCA" 4000 -0.083333 43.033333 2.43577 3.90990603862232
"BISCA" 4500 -0.083333 43.033333 1.54676 2.66908088871924
"BISCA" 5000 -0.083333 43.033333 1.16866 1.75745131212397
"BISCA" 5500 -0.083333 43.033333 0.5 0.697932702397517
"BISCA" 6000 -0.083333 43.033333 0.5 0.73289560898788
"BISCA" 6500 -0.083333 43.033333 0.5 0.6345502791466
"BISCA" 7000 -0.083333 43.033333 0.5 0.792098124165104
"BISCA" 7500 -0.083333 43.033333 0 0
"BISCA" 8000 -0.083333 43.033333 0.5 1.01227909729202
"BISCA" 8500 -0.083333 43.033333 0.5 1.06066921863681
"BISCA" 9000 -0.083333 43.033333 0 0
"BISCA" 9500 -0.083333 43.033333 0 0
"BISCA" 10000 -0.083333 43.033333 0 0
"BISCA" 10500 -0.083333 43.033333 0 0
"BISCA" 11000 -0.083333 43.033333 0 0
"BISCA" 11500 -0.083333 43.033333 0 0
"BISCA" 12000 -0.083333 43.033333 0 0
"BISCA" 12500 -0.083333 43.033333 0 0
"BISCA" 13000 -0.083333 43.033333 0 0
"BISCA" 13500 -0.083333 43.033333 0 0
"BISCA" 14000 -0.083333 43.033333 0 0
"BISCA" 14500 -0.083333 43.033333 0 0
"BISCA" 15000 -0.083333 43.033333 0 0
"L-AJO" 500 -6.15 43.05 0 0
"L-AJO" 1000 -6.15 43.05 0 0
"L-AJO" 1500 -6.15 43.05 0 0
"L-AJO" 2000 -6.15 43.05 0 0
"L-AJO" 2500 -6.15 43.05 0 0
"L-AJO" 3000 -6.15 43.05 0 0
"L-AJO" 3500 -6.15 43.05 0 0
"L-AJO" 4000 -6.15 43.05 0 0
"L-AJO" 4500 -6.15 43.05 0 0
"L-AJO" 5000 -6.15 43.05 0 0
"L-AJO" 5500 -6.15 43.05 0 0
"L-AJO" 6500 -6.15 43.05 0 0
"L-AJO" 7000 -6.15 43.05 0 0
"L-AJO" 8000 -6.15 43.05 0 0
"L-AJO" 8500 -6.15 43.05 0 0
"L-AJO" 9000 -6.15 43.05 0 0
"L-AJO" 9500 -6.15 43.05 0 0
"L-AJO" 10000 -6.15 43.05 0 0
"L-AJO" 10500 -6.15 43.05 0 0
"L-AJO" 11000 -6.15 43.05 0 0
"L-AJO" 11500 -6.15 43.05 0 0
"L-AJO" 12000 -6.15 43.05 0 0
"L-AJO" 12500 -6.15 43.05 0 0
"L-AJO" 13500 -6.15 43.05 0 0
"L-AJO" 14000 -6.15 43.05 0 0
"SALDR" 500 -2.716667 43.05 0 0
"SALDR" 1000 -2.716667 43.05 0 0
"SALDR" 1500 -2.716667 43.05 0 0
"SALDR" 2000 -2.716667 43.05 0 0
"SALDR" 2500 -2.716667 43.05 0 0
"SALDR" 3000 -2.716667 43.05 0 0
"SALDR" 3500 -2.716667 43.05 0 0
"SALDR" 4000 -2.716667 43.05 0 0
"SALDR" 4500 -2.716667 43.05 0 0
"SALDR" 5000 -2.716667 43.05 0 0
"SALDR" 5500 -2.716667 43.05 0 0
"SALDR" 6000 -2.716667 43.05 0 0
"SALDR" 6500 -2.716667 43.05 0 0
"SALDR" 7000 -2.716667 43.05 0 0
"SALDR" 7500 -2.716667 43.05 0 0
"SALDR" 8000 -2.716667 43.05 0 0
"SALDR" 8500 -2.716667 43.05 0 0
"SALDR" 9000 -2.716667 43.05 0 0
"SALDR" 9500 -2.716667 43.05 0 0
"SALDR" 10000 -2.716667 43.05 0 0
"SALDR" 10500 -2.716667 43.05 0 0
"SALDR" 11000 -2.716667 43.05 0 0
"PTORN" 500 -3.433333 43.15 0 0
"PTORN" 1000 -3.433333 43.15 0 0
"PTORN" 1500 -3.433333 43.15 0 0
"PTORN" 2000 -3.433333 43.15 0 0
"PTORN" 2500 -3.433333 43.15 0 0
"PTORN" 3000 -3.433333 43.15 0 0
"PTORN" 3500 -3.433333 43.15 0 0
"PTORN" 4000 -3.433333 43.15 0 0
"PTORN" 4500 -3.433333 43.15 0 0
"PTORN" 5000 -3.433333 43.15 0 0
"PTORN" 5500 -3.433333 43.15 0 0
"PTORN" 6500 -3.433333 43.15 0 0
"PTORN" 7000 -3.433333 43.15 0 0
"PTORN" 7500 -3.433333 43.15 0 0
"PTORN" 8000 -3.433333 43.15 0 0
"PTORN" 8500 -3.433333 43.15 0 0
"PTORN" 9000 -3.433333 43.15 0 0
"PTORN" 9500 -3.433333 43.15 0 0
"PTORN" 10000 -3.433333 43.15 0 0
"VARNA" 1000 27.82777 43.19554 0 0
"VARNA" 2000 27.82777 43.19554 0 0
"VARNA" 2500 27.82777 43.19554 0 0
"VARNA" 3000 27.82777 43.19554 0 0
"VARNA" 3500 27.82777 43.19554 0 0
"VARNA" 4000 27.82777 43.19554 0 0
"VARNA" 4500 27.82777 43.19554 0 0
"VARNA" 5000 27.82777 43.19554 0 0
"VARNA" 5500 27.82777 43.19554 0 0
"VARNA" 6000 27.82777 43.19554 0 0
"VARNA" 6500 27.82777 43.19554 0 0
"VARNA" 8000 27.82777 43.19554 0 0
"ATXU" 500 -1.551111 43.250278 0 0
"ATXU" 1000 -1.551111 43.250278 0 0
"ATXU" 1500 -1.551111 43.250278 0 0
"ATXU" 2000 -1.551111 43.250278 0 0
"ATXU" 2500 -1.551111 43.250278 0 0
"ATXU" 3000 -1.551111 43.250278 0 0
"ATXU" 3500 -1.551111 43.250278 0 0
"ATXU" 4000 -1.551111 43.250278 0 0
"ATXU" 4500 -1.551111 43.250278 0 0
"ATXU" 5000 -1.551111 43.250278 0 0
"ATXU" 5500 -1.551111 43.250278 0 0
"ATXU" 6000 -1.551111 43.250278 0 0
"ATXU" 6500 -1.551111 43.250278 0 0
"ATXU" 7000 -1.551111 43.250278 0 0
"ATXU" 7500 -1.551111 43.250278 0 0
"DURA" 500 28.55 43.666667 2.5 0.70028011204482
"DURA" 1000 28.55 43.666667 1.5 0.259852750108272
"DURA" 1500 28.55 43.666667 0 0
"DURA" 2000 28.55 43.666667 0 0
"DURA" 2500 28.55 43.666667 0 0
"DURA" 3000 28.55 43.666667 0 0
"DURA" 3500 28.55 43.666667 0 0
"DURA" 4000 28.55 43.666667 0 0
"DURA" 4500 28.55 43.666667 0 0
"DURA" 5000 28.55 43.666667 0 0
"DURA" 5500 28.55 43.666667 0 0
"DURA" 6000 28.55 43.666667 1 0.236127508854782
"DURA" 6500 28.55 43.666667 0 0
"DURA" 7000 28.55 43.666667 0.5 0.0981836033382425
"DURA" 7500 28.55 43.666667 0.5 0.188146754468485
"DURA" 8000 28.55 43.666667 2 0.476190476190476
"DURA" 8500 28.55 43.666667 0 0
"DURA" 9500 28.55 43.666667 0 0
"DURA" 10000 28.55 43.666667 0 0
"DURA" 10500 28.55 43.666667 0 0
"DURA" 11000 28.55 43.666667 0 0
"DURA" 11500 28.55 43.666667 0 0
"DURA" 12000 28.55 43.666667 0 0
"MASAC" 500 10.3 43.8 18 0.455005055611729
"MASAC" 1000 10.3 43.8 5 0.175886025855246
"MASAC" 1500 10.3 43.8 17 0.621288259479214
"MASAC" 2000 10.3 43.8 30 0.963081861958266
"MASAC" 2500 10.3 43.8 16 0.91337234194377
"MASAC" 3000 10.3 43.8 9 0.96748185971513
"MASAC" 3500 10.3 43.8 19 1.96027856590147
"MASAC" 4000 10.3 43.8 23 2.32205956587582
"MASAC" 4500 10.3 43.8 53 2.72108843537415
"MASAC" 5000 10.3 43.8 64 4.09993593850096
"MASAC" 5500 10.3 43.8 69 2.44811069717935
"MASAC" 6000 10.3 43.8 216 4.70434498529892
"MASAC" 6500 10.3 43.8 490 14.6629759856363
"MASAC" 7000 10.3 43.8 48 4.57034039514401
"LALOI" 1500 7.45 44.057778 28 14.2675159235669
"LALOI" 2000 7.45 44.057778 59 13.4014764338444
"LALOI" 2500 7.45 44.057778 56 27.8606965174129
"LALOI" 3000 7.45 44.057778 92 21.1251435132032
"LALOI" 3500 7.45 44.057778 41 18.9376443418014
"LALOI" 4000 7.45 44.057778 113 19.8594024604569
"LALOI" 4500 7.45 44.057778 39 15.5223880597015
"LALOI" 5000 7.45 44.057778 118 26.3099219620959
"LALOI" 5500 7.45 44.057778 71 22.1356196414653
"LALOI" 6000 7.45 44.057778 51 19.8058252427184
"LALOI" 6500 7.45 44.057778 52 24.8803827751196
"LALOI" 7000 7.45 44.057778 100 27.8940027894003
"LALOI" 7500 7.45 44.057778 112 36.9028006589786
"LALOI" 8000 7.45 44.057778 201 33.9097427245888
"LALOI" 8500 7.45 44.057778 114 40.4614019520852
"LALOI" 9000 7.45 44.057778 100 37.1747211895911
"LALOI" 9500 7.45 44.057778 75 30.03003003003
"LALOI" 10000 7.45 44.057778 30 16.5745856353591
"LALOI" 10500 7.45 44.057778 26 7.74385703648548
"LALOI" 11000 7.45 44.057778 1 0.275482093663912
"LALOI" 11500 7.45 44.057778 0 0
"LALOI" 12000 7.45 44.057778 0 0
"LALOI" 12500 7.45 44.057778 0 0
"LALOI" 13000 7.45 44.057778 0 0
"LALOI" 13500 7.45 44.057778 0 0
"LALOI" 14000 7.45 44.057778 0 0
"LALOI" 14500 7.45 44.057778 0 0
"LALOI" 15000 7.45 44.057778 0 0
"LALOI" 15500 7.45 44.057778 0 0
"LALOI" 16000 7.45 44.057778 0 0
"LALOI" 16500 7.45 44.057778 0 0
"LALOI" 17000 7.45 44.057778 0 0
"LALOI" 17500 7.45 44.057778 0 0
"LALOI" 18000 7.45 44.057778 0 0
"LALOI" 18500 7.45 44.057778 0 0
"LALOI" 19000 7.45 44.057778 0 0
"GARVA" 500 26.911685 44.10742 0 0
"GARVA" 1000 26.911685 44.10742 0 0
"GARVA" 1500 26.911685 44.10742 0 0
"GARVA" 2000 26.911685 44.10742 0 0
"GARVA" 2500 26.911685 44.10742 0 0
"GARVA" 3000 26.911685 44.10742 0 0
"GARVA" 3500 26.911685 44.10742 0 0
"GARVA" 4000 26.911685 44.10742 0 0
"GARVA" 4500 26.911685 44.10742 0 0
"GARVA" 5000 26.911685 44.10742 0 0
"GARVA" 5500 26.911685 44.10742 0 0
"GARVA" 6000 26.911685 44.10742 0 0
"GARVA" 6500 26.911685 44.10742 0 0
"GARVA" 7000 26.911685 44.10742 0 0
"GARVA" 7500 26.911685 44.10742 0 0
"BOKAN" 1500 15.233333 44.183333 3 0.763358778625954
"BOKAN" 2000 15.233333 44.183333 16 1.63182049974503
"BOKAN" 2500 15.233333 44.183333 25 4.78240076518412
"BOKAN" 3000 15.233333 44.183333 17 1.17221168764006
"BOKAN" 3500 15.233333 44.183333 40 2.69996625042187
"BOKAN" 4000 15.233333 44.183333 51 4.38709677419355
"BOKAN" 4500 15.233333 44.183333 152 5.8433445458914
"BOKAN" 5000 15.233333 44.183333 26 1.05777054515867
"BOKAN" 5500 15.233333 44.183333 78 3.1331592689295
"BOKAN" 6000 15.233333 44.183333 20 1.13491275358207
"BOKAN" 6500 15.233333 44.183333 86 2.48017303532805
"BOKAN" 7000 15.233333 44.183333 94 2.14098622024826
"BOKAN" 7500 15.233333 44.183333 13 1.5485407980941
"PLAUS" 1500 6.702222 44.241667 63 14.2776203966006
"PLAUS" 2000 6.702222 44.241667 38 18.976279650437
"PLAUS" 2500 6.702222 44.241667 44 15.304347826087
"PLAUS" 3000 6.702222 44.241667 5 9.43396226415094
"PLAUS" 3500 6.702222 44.241667 52 16.8694241686942
"PLAUS" 4000 6.702222 44.241667 90 23.3160621761658
"PLAUS" 4500 6.702222 44.241667 17 24.113475177305
"PLAUS" 5000 6.702222 44.241667 133 31.9136172765447
"PLAUS" 5500 6.702222 44.241667 118 45.1242829827916
"PLAUS" 6000 6.702222 44.241667 136 39.8243045387994
"PLAUS" 6500 6.702222 44.241667 165 25.2970486776543
"PLAUS" 7000 6.702222 44.241667 231 58.0402010050251
"PLAUS" 7500 6.702222 44.241667 212 65.3312788906009
"PLAUS" 8000 6.702222 44.241667 162 58.4837545126354
"PLAUS" 8500 6.702222 44.241667 30 12.8617363344051
"PLAUS" 9000 6.702222 44.241667 1 0.757575757575758
"PLAUS" 9500 6.702222 44.241667 60 10.1910828025478
"PLAUS" 10000 6.702222 44.241667 0 0
"PLAUS" 10500 6.702222 44.241667 0 0
"PLAUS" 11000 6.702222 44.241667 0 0
"PLAUS" 11500 6.702222 44.241667 0 0
"PAVUL" 1000 10.8385 44.32 37 4.16080967107113
"PAVUL" 1500 10.8385 44.32 17 4.15647921760391
"PAVUL" 2000 10.8385 44.32 22 4.04970087436723
"PAVUL" 2500 10.8385 44.32 41 14.3607705779334
"PAVUL" 3000 10.8385 44.32 36 15.1260504201681
"PAVUL" 3500 10.8385 44.32 35 10.4712041884817
"PAVUL" 4000 10.8385 44.32 98 17.5784753363229
"PAVUL" 4500 10.8385 44.32 23 5.57238037552998
"PAVUL" 5000 10.8385 44.32 102 8.93561103810775
"PAVUL" 5500 10.8385 44.32 18 20
"PAVUL" 6000 10.8385 44.32 393 27.6955602536998
"PAVUL" 6500 10.8385 44.32 801 65.3610771113831
"PAVUL" 7000 10.8385 44.32 573 40.552016985138
"PAVUL" 7500 10.8385 44.32 340 48.6757337151038
"PAVUL" 8000 10.8385 44.32 810 58.6213135516555
"PAVUL" 8500 10.8385 44.32 770 66.5226781857451
"PAVUL" 9000 10.8385 44.32 806 41.0282514634767
"PAVUL" 9500 10.8385 44.32 781 65.2737150020894
"PAVUL" 10000 10.8385 44.32 1062 62.7381479840496
"PAVUL" 10500 10.8385 44.32 243 47.8581979320532
"PAVUL" 11000 10.8385 44.32 357 34.0486409155937
"PAVUL" 11500 10.8385 44.32 10 2.18459858001092
"PAVUL" 12000 10.8385 44.32 2 0.64464141821112
"PAVUL" 12500 10.8385 44.32 7 0.701930308347957
"PAVUL" 13000 10.8385 44.32 19 2.35221293717115
"PAVUL" 13500 10.8385 44.32 3 0.938232994526974
"PAVUL" 14000 10.8385 44.32 3 0.304259634888438
"PAVUL" 14500 10.8385 44.32 0 0
"PAVUL" 15000 10.8385 44.32 0 0
"PAVUL" 15500 10.8385 44.32 0 0
"PAVUL" 16000 10.8385 44.32 0 0
"PAVUL" 16500 10.8385 44.32 0 0
"VERDA" 500 10.1205 44.3555 58 1.28212213318596
"VERDA" 1000 10.1205 44.3555 96 4.78802992518703
"VERDA" 1500 10.1205 44.3555 73 5.09687554547041
"VERDA" 2000 10.1205 44.3555 137 13.6284506341706
"VERDA" 2500 10.1205 44.3555 249 27.2801972062449
"VERDA" 3000 10.1205 44.3555 188 21.6839677047289
"VERDA" 3500 10.1205 44.3555 590 23.1486022560078
"VERDA" 4000 10.1205 44.3555 965 25.9095180561149
"VERDA" 4500 10.1205 44.3555 749 23.5386549340038
"VERDA" 5000 10.1205 44.3555 501 31.3320825515947
"VERDA" 5500 10.1205 44.3555 460 27.1947975169968
"VERDA" 6000 10.1205 44.3555 398 30.0888300888301
"VERDA" 6500 10.1205 44.3555 563 40.4890327220424
"VERDA" 7000 10.1205 44.3555 153 29.0322580645161
"VERDA" 7500 10.1205 44.3555 415 43.0944963655244
"VERDA" 8000 10.1205 44.3555 424 42.9367088607595
"VERDA" 8500 10.1205 44.3555 190 39.3374741200828
"VERDA" 9000 10.1205 44.3555 176 35.2176088044022
"VERDA" 9500 10.1205 44.3555 123 30.7307932542161
"VERDA" 10000 10.1205 44.3555 187 35.9442575684767
"VERDA" 10500 10.1205 44.3555 138 26.2357414448669
"VERDA" 11000 10.1205 44.3555 70 18.5676392572944
"VERDA" 11500 10.1205 44.3555 23 5.44056771141336
"VERDA" 12000 10.1205 44.3555 32 5.00390930414386
"VERDA" 12500 10.1205 44.3555 43 7.97034291010195
"VERDA" 13000 10.1205 44.3555 25 8.92857142857143
"VERDA" 13500 10.1205 44.3555 79 11.9155354449472
"VERDA" 14000 10.1205 44.3555 6 2.52100840336134
"VERDA" 14500 10.1205 44.3555 12 3.96694214876033
"CORRE" 500 5.983056 44.508333 41 3.91501551682979
"CORRE" 1000 5.983056 44.508333 398 18.7426418648458
"CORRE" 1500 5.983056 44.508333 186 8.50577340802561
"CORRE" 2000 5.983056 44.508333 190 11.923438970819
"CORRE" 2500 5.983056 44.508333 243 17.9634078728516
"CORRE" 3000 5.983056 44.508333 560 50
"CORRE" 3500 5.983056 44.508333 356 52.9564894012644
"CORRE" 4000 5.983056 44.508333 362 54.9108835798256
"CORRE" 4500 5.983056 44.508333 119 45.4632282712512
"CORRE" 5000 5.983056 44.508333 392 55.5240793201133
"CORRE" 5500 5.983056 44.508333 184 59.2115848753017
"CORRE" 6000 5.983056 44.508333 623 53.6606373815676
"CORRE" 6500 5.983056 44.508333 608 41.9238062403034
"CORRE" 7000 5.983056 44.508333 2342 31.8791261144763
"CORRE" 7500 5.983056 44.508333 1666 45.8732016245612
"CORRE" 8000 5.983056 44.508333 2710 49.6860246596691
"CORRE" 8500 5.983056 44.508333 512 18.3957603521064
"CORRE" 9000 5.983056 44.508333 3 0.379266750948167
"CORRE" 9500 5.983056 44.508333 0 0
"CORRE" 10000 5.983056 44.508333 0 0
"CORRE" 10500 5.983056 44.508333 0 0
"CORRE" 11000 5.983056 44.508333 0 0
"CORRE" 11500 5.983056 44.508333 0 0
"CORRE" 12000 5.983056 44.508333 0 0
"CORRE" 12500 5.983056 44.508333 0 0
"CORRE" 13000 5.983056 44.508333 0 0
"CORRE" 13500 5.983056 44.508333 0 0
"CORRE" 14000 5.983056 44.508333 0 0
"CORRE" 14500 5.983056 44.508333 0 0
"CORRE" 15000 5.983056 44.508333 0 0
"CORRE" 15500 5.983056 44.508333 0 0
"CORRE" 16000 5.983056 44.508333 0 0
"CORRE" 16500 5.983056 44.508333 0 0
"CORRE" 17000 5.983056 44.508333 0 0
"CORRE" 17500 5.983056 44.508333 0 0
"CORRE" 18000 5.983056 44.508333 0 0
"CORRE" 18500 5.983056 44.508333 0 0
"CORRE" 19000 5.983056 44.508333 0 0
"CORRE" 19500 5.983056 44.508333 0 0
"CORRE" 20000 5.983056 44.508333 0 0
"PEYRE" 500 2.718889 44.960278 3 1.11627906976744
"PEYRE" 1000 2.718889 44.960278 17 2.87404902789518
"PEYRE" 1500 2.718889 44.960278 8 1.27236580516899
"PEYRE" 2000 2.718889 44.960278 37 6.494076349276
"PEYRE" 2500 2.718889 44.960278 186 56.8372803666921
"PEYRE" 3000 2.718889 44.960278 1642 42.2488099832754
"PEYRE" 3500 2.718889 44.960278 631 43.5397619458341
"PEYRE" 4000 2.718889 44.960278 515 44.329675059178
"PEYRE" 4500 2.718889 44.960278 401 27.8182448838016
"PEYRE" 5000 2.718889 44.960278 170 8.56531049250535
"PEYRE" 5500 2.718889 44.960278 183 5.18487037824054
"PEYRE" 6000 2.718889 44.960278 50 3.06748466257669
"PEYRE" 6500 2.718889 44.960278 11 0.577352053536281
"PEYRE" 7000 2.718889 44.960278 0 0
"PEYRE" 7500 2.718889 44.960278 0 0
"PEYRE" 8000 2.718889 44.960278 0 0
"PEYRE" 8500 2.718889 44.960278 0 0
"PEYRE" 9000 2.718889 44.960278 0 0
"PEYRE" 9500 2.718889 44.960278 0 0
"PEYRE" 10000 2.718889 44.960278 0 0
"PEYRE" 10500 2.718889 44.960278 0 0
"PEYRE" 11000 2.718889 44.960278 0 0
"PEYRE" 11500 2.718889 44.960278 0 0
"PEYRE" 12000 2.718889 44.960278 0 0
"PEYRE" 12500 2.718889 44.960278 0 0
"PEYRE" 13000 2.718889 44.960278 0 0
"PEYRE" 13500 2.718889 44.960278 0 0
"PEYRE" 14000 2.718889 44.960278 0 0
"PAVIG" 1500 7.388333333 45.052 4 0.17921146953405
"PAVIG" 2000 7.388333333 45.052 9 0.418264203555246
"PAVIG" 2500 7.388333333 45.052 19 0.953815261044177
"PAVIG" 3000 7.388333333 45.052 5 0.43888523151196
"PAVIG" 3500 7.388333333 45.052 16 0.841330353621664
"PAVIG" 4000 7.388333333 45.052 2 0.283486888731396
"PAVIG" 4500 7.388333333 45.052 11 0.945626477541371
"PAVIG" 5000 7.388333333 45.052 11 0.981266726137377
"PAVIG" 5500 7.388333333 45.052 4 0.429530201342282
"PAVIG" 6000 7.388333333 45.052 89 3.82220313506549
"PAVIG" 6500 7.388333333 45.052 60 2.82153773806725
"PAVIG" 7000 7.388333333 45.052 55 1.79167684664875
"PAVIG" 7500 7.388333333 45.052 12 2.56273358248799
"PAVIG" 8000 7.388333333 45.052 57 5.33083937339256
"PAVIG" 8500 7.388333333 45.052 12 3.12907431551499
"PAVIG" 9000 7.388333333 45.052 23 1.78225493994576
"PAVIG" 9500 7.388333333 45.052 3 0.452318130418394
"PAVIG" 10000 7.388333333 45.052 7 0.4739336492891
"PAVIG" 10500 7.388333333 45.052 0 0
"PAVIG" 11000 7.388333333 45.052 0 0
"PAVIG" 12000 7.388333333 45.052 0 0
"PAVIG" 12500 7.388333333 45.052 0 0
"PAVIG" 13000 7.388333333 45.052 0 0
"PAVIG" 13500 7.388333333 45.052 0 0
"PAVIG" 14000 7.388333333 45.052 0 0
"PAVIG" 14500 7.388333333 45.052 0 0
"PAVIG" 15000 7.388333333 45.052 0 0
"PAVIG" 15500 7.388333333 45.052 0 0
"PAVIG" 16000 7.388333333 45.052 0 0
"PAVIG" 16500 7.388333333 45.052 0 0
"PAVIG" 17000 7.388333333 45.052 0 0
"PAVIG" 18000 7.388333333 45.052 0 0
"BOITE" 500 5.885278 45.056111 661 15.1823140970428
"BOITE" 1000 5.885278 45.056111 171 11.0805119066904
"BOITE" 1500 5.885278 45.056111 76 10.1910828025478
"BOITE" 2000 5.885278 45.056111 50 14.1843971631206
"BOITE" 2500 5.885278 45.056111 209 16.9436562626672
"BOITE" 3000 5.885278 45.056111 82 21.0796915167095
"BOITE" 3500 5.885278 45.056111 117 31.0344827586207
"BOITE" 4000 5.885278 45.056111 104 30.4093567251462
"BOITE" 4500 5.885278 45.056111 143 37.5574523965857
"BOITE" 5000 5.885278 45.056111 316 37.866986219293
"BOITE" 5500 5.885278 45.056111 122 40.4308202154101
"BOITE" 6000 5.885278 45.056111 223 32.5666301569916
